timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 01:32:25.355, 0, 0, 0, 148526, 183359, 156.38
2026/03/05 01:32:25.385, 0, 0, 0, 148526, 183359, 156.38
2026/03/05 01:32:26.415, 0, 0, 0, 148526, 183359, 156.37
2026/03/05 01:32:27.445, 0, 0, 0, 148526, 183359, 156.42
2026/03/05 01:32:28.475, 0, 0, 0, 148526, 183359, 156.35
2026/03/05 01:32:29.505, 0, 0, 0, 148526, 183359, 156.41
2026/03/05 01:32:30.532, 0, 0, 0, 148526, 183359, 156.40
2026/03/05 01:32:31.562, 0, 0, 0, 148526, 183359, 156.37
2026/03/05 01:32:32.591, 0, 0, 0, 148526, 183359, 156.35
2026/03/05 01:32:33.622, 0, 0, 0, 148526, 183359, 158.23
2026/03/05 01:32:34.651, 0, 0, 0, 148526, 183359, 156.31
2026/03/05 01:32:35.683, 0, 42, 7, 148526, 183359, 261.21
2026/03/05 01:32:36.713, 0, 17, 4, 148526, 183359, 193.53
2026/03/05 01:32:37.745, 0, 17, 5, 148526, 183359, 195.39
2026/03/05 01:32:38.775, 0, 17, 5, 148526, 183359, 197.00
2026/03/05 01:32:39.804, 0, 18, 5, 148526, 183359, 193.91
2026/03/05 01:32:40.836, 0, 18, 5, 148526, 183359, 198.15
2026/03/05 01:32:41.867, 0, 18, 5, 148526, 183359, 197.92
2026/03/05 01:32:42.898, 0, 16, 5, 148526, 183359, 195.32
2026/03/05 01:32:43.928, 0, 18, 5, 148526, 183359, 197.57
2026/03/05 01:32:44.960, 0, 17, 5, 148526, 183359, 196.75
2026/03/05 01:32:45.990, 0, 18, 6, 148526, 183359, 195.98
2026/03/05 01:32:47.023, 0, 17, 5, 148526, 183359, 195.48
2026/03/05 01:32:48.051, 0, 22, 7, 148526, 183359, 208.93
2026/03/05 01:32:49.082, 0, 21, 7, 148526, 183359, 199.71
2026/03/05 01:32:50.111, 0, 17, 5, 148526, 183359, 197.94
2026/03/05 01:32:51.141, 0, 18, 6, 148526, 183359, 197.29
2026/03/05 01:32:52.171, 0, 17, 6, 148526, 183359, 199.34
2026/03/05 01:32:53.202, 0, 18, 6, 148526, 183359, 201.79
2026/03/05 01:32:54.229, 0, 18, 6, 148526, 183359, 199.32
2026/03/05 01:32:55.259, 0, 18, 6, 148526, 183359, 197.14
2026/03/05 01:32:56.288, 0, 18, 6, 148526, 183359, 198.48
2026/03/05 01:32:57.319, 0, 18, 6, 148526, 183359, 198.64
2026/03/05 01:32:58.350, 0, 18, 6, 148526, 183359, 200.66
2026/03/05 01:32:59.379, 0, 18, 6, 148526, 183359, 198.52
2026/03/05 01:33:00.410, 0, 18, 6, 148526, 183359, 200.49
2026/03/05 01:33:01.437, 0, 18, 6, 148526, 183359, 202.24
2026/03/05 01:33:02.466, 0, 18, 6, 148526, 183359, 198.86
2026/03/05 01:33:03.494, 0, 18, 6, 148526, 183359, 202.90
2026/03/05 01:33:04.523, 0, 18, 6, 148526, 183359, 202.46
2026/03/05 01:33:05.552, 0, 18, 6, 148526, 183359, 196.53
2026/03/05 01:33:06.580, 0, 18, 6, 148526, 183359, 198.97
2026/03/05 01:33:07.610, 0, 18, 6, 148526, 183359, 201.84
2026/03/05 01:33:08.638, 0, 18, 6, 148526, 183359, 199.64
2026/03/05 01:33:09.667, 0, 18, 6, 148526, 183359, 197.49
2026/03/05 01:33:10.696, 0, 17, 6, 148526, 183359, 198.69
2026/03/05 01:33:11.727, 0, 18, 6, 148526, 183359, 199.23
2026/03/05 01:33:12.756, 0, 18, 6, 148526, 183359, 201.80
2026/03/05 01:33:13.786, 0, 18, 6, 148526, 183359, 197.72
2026/03/05 01:33:14.813, 0, 18, 6, 148526, 183359, 202.63
2026/03/05 01:33:15.844, 0, 94, 15, 148526, 183359, 289.52
2026/03/05 01:33:16.876, 0, 16, 4, 148526, 183359, 193.91
2026/03/05 01:33:17.906, 0, 17, 5, 148526, 183359, 197.67
2026/03/05 01:33:18.934, 0, 17, 5, 148526, 183359, 199.01
2026/03/05 01:33:19.964, 0, 17, 5, 148526, 183359, 193.76
2026/03/05 01:33:20.991, 0, 17, 5, 148526, 183359, 195.99
2026/03/05 01:33:22.020, 0, 18, 5, 148526, 183359, 197.23
2026/03/05 01:33:23.049, 0, 17, 5, 148526, 183359, 194.82
2026/03/05 01:33:24.082, 0, 17, 5, 148526, 183359, 197.43
2026/03/05 01:33:25.111, 0, 17, 5, 148526, 183359, 198.39
2026/03/05 01:33:26.143, 0, 17, 6, 148526, 183359, 196.96
2026/03/05 01:33:27.172, 0, 17, 5, 148526, 183359, 198.61
2026/03/05 01:33:28.203, 0, 17, 6, 148526, 183359, 196.97
2026/03/05 01:33:29.232, 0, 17, 5, 148526, 183359, 199.03
2026/03/05 01:33:30.262, 0, 17, 6, 148526, 183359, 198.42
2026/03/05 01:33:31.291, 0, 16, 5, 148526, 183359, 197.32
2026/03/05 01:33:32.320, 0, 17, 5, 148526, 183359, 191.60
2026/03/05 01:33:33.349, 0, 17, 6, 148526, 183359, 197.41
2026/03/05 01:33:34.378, 0, 17, 5, 148526, 183359, 202.94
2026/03/05 01:33:35.408, 0, 17, 6, 148526, 183359, 197.99
2026/03/05 01:33:36.436, 0, 17, 6, 148526, 183359, 194.00
2026/03/05 01:33:37.466, 0, 17, 5, 148526, 183359, 193.38
2026/03/05 01:33:38.495, 0, 17, 6, 148526, 183359, 196.20
2026/03/05 01:33:39.528, 0, 17, 6, 148526, 183359, 198.32
2026/03/05 01:33:40.557, 0, 17, 6, 148526, 183359, 200.79
2026/03/05 01:33:41.588, 0, 17, 6, 148526, 183359, 194.53
2026/03/05 01:33:42.615, 0, 17, 6, 148526, 183359, 202.92
2026/03/05 01:33:43.646, 0, 17, 6, 148526, 183359, 198.83
2026/03/05 01:33:44.675, 0, 17, 6, 148526, 183359, 198.90
2026/03/05 01:33:45.706, 0, 17, 6, 148526, 183359, 196.34
2026/03/05 01:33:46.734, 0, 17, 6, 148526, 183359, 198.70
2026/03/05 01:33:47.764, 0, 17, 6, 148526, 183359, 196.40
2026/03/05 01:33:48.793, 0, 17, 6, 148526, 183359, 200.36
2026/03/05 01:33:49.825, 0, 17, 6, 148526, 183359, 196.96
2026/03/05 01:33:50.855, 0, 17, 6, 148526, 183359, 201.91
2026/03/05 01:33:51.887, 0, 17, 6, 148526, 183359, 194.40
2026/03/05 01:33:52.916, 0, 17, 6, 148526, 183359, 197.35
2026/03/05 01:33:53.946, 0, 17, 6, 148526, 183359, 199.44
2026/03/05 01:33:54.976, 0, 17, 6, 148526, 183359, 202.99
2026/03/05 01:33:56.006, 0, 17, 6, 148526, 183359, 198.55
2026/03/05 01:33:57.036, 0, 17, 6, 148526, 183359, 196.92
2026/03/05 01:33:58.068, 0, 15, 4, 148526, 183359, 287.94
2026/03/05 01:33:59.096, 0, 16, 4, 148526, 183359, 191.84
2026/03/05 01:34:00.126, 0, 16, 4, 148526, 183359, 191.88
2026/03/05 01:34:01.152, 0, 16, 5, 148526, 183359, 196.23
2026/03/05 01:34:02.183, 0, 17, 5, 148526, 183359, 193.32
2026/03/05 01:34:03.211, 0, 17, 5, 148526, 183359, 195.08
2026/03/05 01:34:04.240, 0, 17, 5, 148526, 183359, 192.68
2026/03/05 01:34:05.269, 0, 17, 5, 148526, 183359, 195.35
2026/03/05 01:34:06.298, 0, 17, 5, 148526, 183359, 199.35
2026/03/05 01:34:07.327, 0, 17, 5, 148526, 183359, 197.93
2026/03/05 01:34:08.357, 0, 17, 5, 148526, 183359, 197.05
2026/03/05 01:34:09.385, 0, 17, 5, 148526, 183359, 199.51
2026/03/05 01:34:10.414, 0, 17, 5, 148526, 183359, 196.25
2026/03/05 01:34:11.445, 0, 17, 5, 148526, 183359, 189.79
2026/03/05 01:34:12.484, 0, 17, 5, 148526, 183359, 196.26
2026/03/05 01:34:13.520, 0, 15, 5, 148526, 183359, 199.23
2026/03/05 01:34:14.560, 0, 17, 5, 148526, 183359, 191.82
2026/03/05 01:34:15.596, 0, 13, 4, 148526, 183359, 190.04
2026/03/05 01:34:16.629, 0, 17, 5, 148526, 183359, 196.43
2026/03/05 01:34:17.661, 0, 17, 5, 148526, 183359, 194.40
2026/03/05 01:34:18.690, 0, 17, 5, 148526, 183359, 198.61
2026/03/05 01:34:19.720, 0, 17, 6, 148526, 183359, 194.90
2026/03/05 01:34:20.747, 0, 17, 5, 148526, 183359, 199.37
2026/03/05 01:34:21.780, 0, 17, 5, 148526, 183359, 202.74
2026/03/05 01:34:22.809, 0, 17, 5, 148526, 183359, 201.06
2026/03/05 01:34:23.836, 0, 17, 6, 148526, 183359, 199.49
2026/03/05 01:34:24.867, 0, 17, 6, 148526, 183359, 198.20
