timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 15:10:38.760, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 15:10:38.790, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 15:10:39.820, 0, 0, 0, 148526, 183359, 156.70
2026/03/05 15:10:40.851, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 15:10:41.883, 0, 0, 0, 148526, 183359, 156.62
2026/03/05 15:10:42.913, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 15:10:43.944, 0, 0, 0, 148526, 183359, 159.25
2026/03/05 15:10:44.974, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 15:10:46.005, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 15:10:47.034, 0, 0, 0, 148526, 183359, 156.70
2026/03/05 15:10:48.064, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 15:10:49.094, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 15:10:50.128, 0, 13, 2, 148526, 183359, 169.98
2026/03/05 15:10:51.159, 0, 11, 2, 148526, 183359, 173.75
2026/03/05 15:10:52.192, 0, 11, 2, 148526, 183359, 174.75
2026/03/05 15:10:53.221, 0, 11, 2, 148526, 183359, 177.31
2026/03/05 15:10:54.252, 0, 12, 3, 148526, 183359, 177.30
2026/03/05 15:10:55.282, 0, 13, 3, 148526, 183359, 180.01
2026/03/05 15:10:56.313, 0, 13, 3, 148526, 183359, 179.95
2026/03/05 15:10:57.343, 0, 13, 3, 148526, 183359, 183.90
2026/03/05 15:10:58.375, 0, 13, 3, 148526, 183359, 179.54
2026/03/05 15:10:59.406, 0, 13, 3, 148526, 183359, 176.81
2026/03/05 15:11:00.439, 0, 23, 4, 148526, 183359, 182.55
2026/03/05 15:11:01.467, 0, 13, 3, 148526, 183359, 178.82
2026/03/05 15:11:02.497, 0, 14, 3, 148526, 183359, 186.42
2026/03/05 15:11:03.527, 0, 17, 4, 148526, 183359, 191.00
2026/03/05 15:11:04.557, 0, 14, 4, 148526, 183359, 185.11
2026/03/05 15:11:05.583, 0, 14, 4, 148526, 183359, 182.56
2026/03/05 15:11:06.613, 0, 15, 4, 148526, 183359, 199.07
2026/03/05 15:11:07.641, 0, 15, 4, 148526, 183359, 186.28
2026/03/05 15:11:08.671, 0, 15, 5, 148526, 183359, 188.57
2026/03/05 15:11:09.699, 0, 15, 5, 148526, 183359, 192.86
2026/03/05 15:11:10.728, 0, 15, 5, 148526, 183359, 191.68
2026/03/05 15:11:11.755, 0, 16, 5, 148526, 183359, 195.69
2026/03/05 15:11:12.784, 0, 16, 5, 148526, 183359, 190.63
2026/03/05 15:11:13.811, 0, 16, 5, 148526, 183359, 193.93
2026/03/05 15:11:14.839, 0, 16, 5, 148526, 183359, 188.62
2026/03/05 15:11:15.868, 0, 16, 5, 148526, 183359, 197.27
2026/03/05 15:11:16.895, 0, 21, 5, 148526, 183359, 194.85
2026/03/05 15:11:17.926, 0, 16, 5, 148526, 183359, 196.59
2026/03/05 15:11:18.953, 0, 16, 5, 148526, 183359, 193.12
2026/03/05 15:11:19.983, 0, 17, 5, 148526, 183359, 203.30
2026/03/05 15:11:21.010, 0, 17, 5, 148526, 183359, 203.62
2026/03/05 15:11:22.040, 0, 17, 5, 148526, 183359, 196.85
2026/03/05 15:11:23.069, 0, 17, 5, 148526, 183359, 197.48
2026/03/05 15:11:24.097, 0, 17, 6, 148526, 183359, 203.90
2026/03/05 15:11:25.127, 0, 18, 6, 148526, 183359, 204.12
2026/03/05 15:11:26.156, 0, 18, 6, 148526, 183359, 199.17
2026/03/05 15:11:27.186, 0, 18, 6, 148526, 183359, 205.31
2026/03/05 15:11:28.213, 0, 18, 6, 148526, 183359, 208.37
2026/03/05 15:11:29.244, 0, 18, 6, 148526, 183359, 207.77
2026/03/05 15:11:30.273, 0, 18, 6, 148526, 183359, 202.19
2026/03/05 15:11:31.300, 0, 18, 6, 148526, 183359, 211.84
2026/03/05 15:11:32.330, 0, 18, 6, 148526, 183359, 200.39
2026/03/05 15:11:33.357, 0, 22, 6, 148526, 183359, 202.02
2026/03/05 15:11:34.386, 0, 17, 6, 148526, 183359, 197.84
2026/03/05 15:11:35.413, 0, 18, 6, 148526, 183359, 206.79
2026/03/05 15:11:36.440, 0, 18, 6, 148526, 183359, 202.52
2026/03/05 15:11:37.468, 0, 18, 6, 148526, 183359, 209.00
2026/03/05 15:11:38.499, 0, 18, 6, 148526, 183359, 200.35
2026/03/05 15:11:39.528, 0, 22, 6, 148526, 183359, 212.39
2026/03/05 15:11:40.558, 0, 18, 6, 148526, 183359, 210.24
2026/03/05 15:11:41.588, 0, 23, 7, 148526, 183359, 208.20
2026/03/05 15:11:42.618, 0, 18, 6, 148526, 183359, 205.44
2026/03/05 15:11:43.646, 0, 18, 6, 148526, 183359, 203.40
2026/03/05 15:11:44.675, 0, 18, 6, 148526, 183359, 203.24
2026/03/05 15:11:45.703, 0, 18, 6, 148526, 183359, 199.73
2026/03/05 15:11:46.732, 0, 19, 6, 148526, 183359, 215.75
2026/03/05 15:11:47.758, 0, 22, 6, 148526, 183359, 210.53
2026/03/05 15:11:48.788, 0, 27, 7, 148526, 183359, 209.69
2026/03/05 15:11:49.815, 0, 18, 6, 148526, 183359, 207.46
2026/03/05 15:11:50.845, 0, 19, 6, 148526, 183359, 213.84
2026/03/05 15:11:51.873, 0, 19, 6, 148526, 183359, 202.75
2026/03/05 15:11:52.902, 0, 19, 6, 148526, 183359, 208.77
2026/03/05 15:11:53.930, 0, 19, 6, 148526, 183359, 206.39
2026/03/05 15:11:54.959, 0, 19, 6, 148526, 183359, 210.73
2026/03/05 15:11:55.988, 0, 19, 6, 148526, 183359, 202.59
2026/03/05 15:11:57.020, 0, 19, 6, 148526, 183359, 202.20
2026/03/05 15:11:58.048, 0, 19, 6, 148526, 183359, 206.41
2026/03/05 15:11:59.079, 0, 19, 6, 148526, 183359, 210.32
2026/03/05 15:12:00.107, 0, 19, 6, 148526, 183359, 205.91
2026/03/05 15:12:01.136, 0, 18, 6, 148526, 183359, 203.96
2026/03/05 15:12:02.164, 0, 19, 6, 148526, 183359, 206.77
2026/03/05 15:12:03.194, 0, 18, 6, 148526, 183359, 209.79
2026/03/05 15:12:04.222, 0, 19, 6, 148526, 183359, 209.78
2026/03/05 15:12:05.251, 0, 19, 6, 148526, 183359, 221.06
2026/03/05 15:12:06.279, 0, 19, 6, 148526, 183359, 216.21
2026/03/05 15:12:07.308, 0, 19, 6, 148526, 183359, 215.85
2026/03/05 15:12:08.335, 0, 19, 6, 148526, 183359, 207.36
