timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 15:18:29.718, 0, 0, 0, 148526, 183359, 159.08
2026/03/05 15:18:29.748, 0, 0, 0, 148526, 183359, 159.08
2026/03/05 15:18:30.778, 0, 0, 0, 148526, 183359, 156.71
2026/03/05 15:18:31.808, 0, 0, 0, 148526, 183359, 156.67
2026/03/05 15:18:32.839, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 15:18:33.870, 0, 0, 0, 148526, 183359, 156.52
2026/03/05 15:18:34.898, 0, 0, 0, 148526, 183359, 156.64
2026/03/05 15:18:35.930, 0, 0, 0, 148526, 183359, 156.57
2026/03/05 15:18:36.961, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 15:18:37.992, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 15:18:39.021, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 15:18:40.052, 0, 17, 2, 148526, 183359, 160.73
2026/03/05 15:18:41.081, 0, 11, 2, 148526, 183359, 175.16
2026/03/05 15:18:42.113, 0, 12, 2, 148526, 183359, 178.98
2026/03/05 15:18:43.144, 0, 12, 3, 148526, 183359, 180.42
2026/03/05 15:18:44.176, 0, 13, 3, 148526, 183359, 183.50
2026/03/05 15:18:45.205, 0, 13, 3, 148526, 183359, 177.13
2026/03/05 15:18:46.237, 0, 14, 3, 148526, 183359, 188.29
2026/03/05 15:18:47.267, 0, 19, 4, 148526, 183359, 193.16
2026/03/05 15:18:48.299, 0, 24, 5, 148526, 183359, 183.58
2026/03/05 15:18:49.330, 0, 19, 4, 148526, 183359, 195.96
2026/03/05 15:18:50.363, 0, 15, 4, 148526, 183359, 189.74
2026/03/05 15:18:51.394, 0, 15, 4, 148526, 183359, 189.93
2026/03/05 15:18:52.427, 0, 15, 4, 148526, 183359, 187.77
2026/03/05 15:18:53.458, 0, 15, 4, 148526, 183359, 189.78
2026/03/05 15:18:54.491, 0, 16, 5, 148526, 183359, 199.54
2026/03/05 15:18:55.521, 0, 24, 6, 148526, 183359, 205.98
2026/03/05 15:18:56.550, 0, 16, 5, 148526, 183359, 192.00
2026/03/05 15:18:57.579, 0, 20, 5, 148526, 183359, 202.51
2026/03/05 15:18:58.614, 0, 17, 5, 148526, 183359, 193.08
2026/03/05 15:18:59.644, 0, 19, 5, 148526, 183359, 213.32
2026/03/05 15:19:00.676, 0, 17, 5, 148526, 183359, 206.76
2026/03/05 15:19:01.705, 0, 18, 5, 148526, 183359, 196.42
2026/03/05 15:19:02.734, 0, 26, 6, 148526, 183359, 212.31
2026/03/05 15:19:03.764, 0, 27, 6, 148526, 183359, 211.19
2026/03/05 15:19:04.796, 0, 27, 6, 148526, 183359, 211.72
2026/03/05 15:19:05.824, 0, 23, 6, 148526, 183359, 217.79
2026/03/05 15:19:06.857, 0, 18, 6, 148526, 183359, 209.47
2026/03/05 15:19:07.886, 0, 19, 6, 148526, 183359, 205.84
2026/03/05 15:19:08.916, 0, 27, 7, 148526, 183359, 216.78
2026/03/05 15:19:09.946, 0, 20, 6, 148526, 183359, 219.72
2026/03/05 15:19:10.978, 0, 20, 6, 148526, 183359, 218.84
2026/03/05 15:19:12.007, 0, 20, 6, 148526, 183359, 214.13
2026/03/05 15:19:13.039, 0, 20, 6, 148526, 183359, 216.11
2026/03/05 15:19:14.067, 0, 20, 6, 148526, 183359, 213.69
2026/03/05 15:19:15.098, 0, 21, 7, 148526, 183359, 221.89
2026/03/05 15:19:16.126, 0, 21, 6, 148526, 183359, 215.83
2026/03/05 15:19:17.157, 0, 21, 6, 148526, 183359, 218.84
2026/03/05 15:19:18.188, 0, 29, 7, 148526, 183359, 231.45
2026/03/05 15:19:19.218, 0, 26, 7, 148526, 183359, 228.80
2026/03/05 15:19:20.246, 0, 30, 8, 148526, 183359, 220.32
2026/03/05 15:19:21.275, 0, 23, 7, 148526, 183359, 224.11
2026/03/05 15:19:22.303, 0, 22, 7, 148526, 183359, 219.69
2026/03/05 15:19:23.333, 0, 31, 8, 148526, 183359, 224.58
2026/03/05 15:19:24.363, 0, 23, 7, 148526, 183359, 230.20
2026/03/05 15:19:25.393, 0, 23, 7, 148526, 183359, 225.51
2026/03/05 15:19:26.422, 0, 27, 7, 148526, 183359, 224.10
2026/03/05 15:19:27.451, 0, 23, 7, 148526, 183359, 218.51
2026/03/05 15:19:28.480, 0, 23, 7, 148526, 183359, 230.30
2026/03/05 15:19:29.510, 0, 23, 7, 148526, 183359, 227.99
2026/03/05 15:19:30.538, 0, 23, 7, 148526, 183359, 218.36
2026/03/05 15:19:31.567, 0, 23, 7, 148526, 183359, 224.25
2026/03/05 15:19:32.595, 0, 22, 7, 148526, 183359, 221.91
2026/03/05 15:19:33.625, 0, 23, 7, 148526, 183359, 224.12
2026/03/05 15:19:34.653, 0, 23, 7, 148526, 183359, 223.71
2026/03/05 15:19:35.683, 0, 23, 7, 148526, 183359, 224.19
2026/03/05 15:19:36.711, 0, 23, 7, 148526, 183359, 216.04
2026/03/05 15:19:37.740, 0, 31, 8, 148526, 183359, 228.18
2026/03/05 15:19:38.768, 0, 23, 7, 148526, 183359, 221.08
2026/03/05 15:19:39.799, 0, 22, 7, 148526, 183359, 218.66
2026/03/05 15:19:40.830, 0, 23, 7, 148526, 183359, 230.21
2026/03/05 15:19:41.860, 0, 23, 7, 148526, 183359, 224.74
2026/03/05 15:19:42.888, 0, 27, 8, 148526, 183359, 232.65
2026/03/05 15:19:43.918, 0, 22, 7, 148526, 183359, 226.94
2026/03/05 15:19:44.947, 0, 23, 7, 148526, 183359, 229.35
2026/03/05 15:19:45.977, 0, 23, 7, 148526, 183359, 224.23
2026/03/05 15:19:47.005, 0, 26, 7, 148526, 183359, 226.52
2026/03/05 15:19:48.034, 0, 30, 8, 148526, 183359, 224.12
2026/03/05 15:19:49.062, 0, 26, 7, 148526, 183359, 222.37
2026/03/05 15:19:50.092, 0, 23, 7, 148526, 183359, 223.01
2026/03/05 15:19:51.122, 0, 23, 7, 148526, 183359, 218.96
2026/03/05 15:19:52.154, 0, 23, 7, 148526, 183359, 225.76
2026/03/05 15:19:53.183, 0, 22, 7, 148526, 183359, 223.56
2026/03/05 15:19:54.215, 0, 22, 7, 148526, 183359, 214.15
2026/03/05 15:19:55.242, 0, 22, 7, 148526, 183359, 224.14
2026/03/05 15:19:56.272, 0, 22, 7, 148526, 183359, 216.22
2026/03/05 15:19:57.302, 0, 27, 8, 148526, 183359, 226.37
2026/03/05 15:19:58.333, 0, 22, 7, 148526, 183359, 217.18
2026/03/05 15:19:59.363, 0, 21, 7, 148526, 183359, 230.34
2026/03/05 15:20:00.392, 0, 27, 8, 148526, 183359, 225.37
2026/03/05 15:20:01.425, 0, 22, 7, 148526, 183359, 217.07
2026/03/05 15:20:02.453, 0, 22, 7, 148526, 183359, 217.93
2026/03/05 15:20:03.482, 0, 21, 7, 148526, 183359, 213.80
2026/03/05 15:20:04.511, 0, 21, 7, 148526, 183359, 225.90
2026/03/05 15:20:05.541, 0, 32, 8, 148526, 183359, 232.12
2026/03/05 15:20:06.570, 0, 26, 7, 148526, 183359, 219.00
2026/03/05 15:20:07.602, 0, 21, 7, 148526, 183359, 216.71
2026/03/05 15:20:08.633, 0, 24, 7, 148526, 183359, 224.10
2026/03/05 15:20:09.664, 0, 25, 7, 148526, 183359, 223.76
2026/03/05 15:20:10.692, 0, 22, 7, 148526, 183359, 214.15
2026/03/05 15:20:11.726, 0, 22, 7, 148526, 183359, 223.12
2026/03/05 15:20:12.754, 0, 22, 7, 148526, 183359, 221.23
2026/03/05 15:20:13.784, 0, 22, 7, 148526, 183359, 225.93
2026/03/05 15:20:14.811, 0, 22, 7, 148526, 183359, 217.15
2026/03/05 15:20:15.843, 0, 22, 7, 148526, 183359, 224.99
2026/03/05 15:20:16.872, 0, 26, 7, 148526, 183359, 230.47
2026/03/05 15:20:17.901, 0, 22, 7, 148526, 183359, 233.69
2026/03/05 15:20:18.931, 0, 22, 7, 148526, 183359, 220.82
2026/03/05 15:20:19.962, 0, 23, 7, 148526, 183359, 218.34
2026/03/05 15:20:20.989, 0, 22, 7, 148526, 183359, 219.16
2026/03/05 15:20:22.020, 0, 22, 7, 148526, 183359, 216.21
2026/03/05 15:20:23.049, 0, 22, 7, 148526, 183359, 224.78
2026/03/05 15:20:24.079, 0, 23, 7, 148526, 183359, 229.98
2026/03/05 15:20:25.107, 0, 22, 7, 148526, 183359, 225.69
2026/03/05 15:20:26.137, 0, 22, 7, 148526, 183359, 221.69
2026/03/05 15:20:27.164, 0, 24, 7, 148526, 183359, 222.60
2026/03/05 15:20:28.193, 0, 30, 8, 148526, 183359, 221.34
2026/03/05 15:20:29.221, 0, 22, 7, 148526, 183359, 214.81
2026/03/05 15:20:30.251, 0, 21, 6, 148526, 183359, 215.80
2026/03/05 15:20:31.280, 0, 22, 7, 148526, 183359, 224.06
2026/03/05 15:20:32.309, 0, 22, 7, 148526, 183359, 218.01
2026/03/05 15:20:33.336, 0, 26, 7, 148526, 183359, 238.33
2026/03/05 15:20:34.365, 0, 23, 7, 148526, 183359, 229.01
2026/03/05 15:20:35.392, 0, 22, 7, 148526, 183359, 221.72
2026/03/05 15:20:36.424, 0, 23, 7, 148526, 183359, 230.53
2026/03/05 15:20:37.452, 0, 23, 7, 148526, 183359, 227.41
2026/03/05 15:20:38.481, 0, 23, 7, 148526, 183359, 228.71
2026/03/05 15:20:39.511, 0, 27, 7, 148526, 183359, 211.79
2026/03/05 15:20:40.540, 0, 23, 7, 148526, 183359, 224.73
2026/03/05 15:20:41.567, 0, 23, 7, 148526, 183359, 222.35
2026/03/05 15:20:42.598, 0, 23, 7, 148526, 183359, 224.24
2026/03/05 15:20:43.627, 0, 23, 7, 148526, 183359, 224.67
2026/03/05 15:20:44.658, 0, 22, 7, 148526, 183359, 223.18
2026/03/05 15:20:45.686, 0, 23, 7, 148526, 183359, 233.37
2026/03/05 15:20:46.715, 0, 23, 7, 148526, 183359, 223.63
2026/03/05 15:20:47.743, 0, 27, 7, 148526, 183359, 226.69
2026/03/05 15:20:48.772, 0, 24, 7, 148526, 183359, 225.52
2026/03/05 15:20:49.802, 0, 23, 7, 148526, 183359, 211.65
2026/03/05 15:20:50.832, 0, 23, 7, 148526, 183359, 217.05
2026/03/05 15:20:51.861, 0, 27, 7, 148526, 183359, 223.10
2026/03/05 15:20:52.891, 0, 23, 7, 148526, 183359, 215.07
2026/03/05 15:20:53.920, 0, 22, 7, 148526, 183359, 226.72
2026/03/05 15:20:54.950, 0, 22, 7, 148526, 183359, 219.02
2026/03/05 15:20:55.979, 0, 22, 7, 148526, 183359, 221.34
2026/03/05 15:20:57.008, 0, 29, 7, 148526, 183359, 220.72
2026/03/05 15:20:58.038, 0, 22, 7, 148526, 183359, 217.09
2026/03/05 15:20:59.068, 0, 22, 7, 148526, 183359, 217.05
2026/03/05 15:21:00.098, 0, 29, 7, 148526, 183359, 228.73
2026/03/05 15:21:01.134, 0, 21, 7, 148526, 183359, 222.55
2026/03/05 15:21:02.163, 0, 21, 7, 148526, 183359, 210.87
2026/03/05 15:21:03.193, 0, 21, 7, 148526, 183359, 219.71
2026/03/05 15:21:04.221, 0, 22, 7, 148526, 183359, 223.06
2026/03/05 15:21:05.250, 0, 30, 8, 148526, 183359, 230.57
2026/03/05 15:21:06.278, 0, 22, 7, 148526, 183359, 223.19
2026/03/05 15:21:07.307, 0, 22, 7, 148526, 183359, 209.22
2026/03/05 15:21:08.335, 0, 21, 7, 148526, 183359, 215.52
2026/03/05 15:21:09.364, 0, 21, 7, 148526, 183359, 211.56
2026/03/05 15:21:10.393, 0, 21, 7, 148526, 183359, 218.49
2026/03/05 15:21:11.425, 0, 21, 7, 148526, 183359, 215.65
2026/03/05 15:21:12.452, 0, 21, 7, 148526, 183359, 210.10
2026/03/05 15:21:13.482, 0, 20, 7, 148526, 183359, 214.34
2026/03/05 15:21:14.509, 0, 21, 6, 148526, 183359, 216.74
2026/03/05 15:21:15.539, 0, 21, 7, 148526, 183359, 213.74
2026/03/05 15:21:16.568, 0, 21, 7, 148526, 183359, 210.85
