run_id,label,cpu_node,node,bytes,iters,threads,warmup,elapsed_s,bw_gbps,rc,error
2026-02-09_gb200_fullflags_all_0117,node1,0,0,1073741824,10,16,2,0.07983,134.503583,0,
2026-02-09_gb200_fullflags_all_0117,node1,0,1,1073741824,10,16,2,0.161855,66.339929,0,
2026-02-09_gb200_fullflags_all_0117,node1,0,2,1073741824,10,16,2,0.175284,61.257118,0,
2026-02-09_gb200_fullflags_all_0117,node1,0,10,1073741824,10,16,2,0.303002,35.436848,0,
2026-02-09_gb200_fullflags_all_0117,node1,0,18,1073741824,10,16,2,0.327964,32.739649,0,
2026-02-09_gb200_fullflags_all_0117,node1,0,26,1073741824,10,16,2,0.328526,32.683647,0,
