run_id,label,cpu_node,node,bytes,iters,threads,warmup,elapsed_s,bw_gbps,rc,error
2026-02-09_gb200_fullflags_all_0117,node2,0,0,1073741824,10,16,2,0.078934,136.030636,0,
2026-02-09_gb200_fullflags_all_0117,node2,0,1,1073741824,10,16,2,0.163717,65.585216,0,
2026-02-09_gb200_fullflags_all_0117,node2,0,2,1073741824,10,16,2,0.302299,35.519227,0,
2026-02-09_gb200_fullflags_all_0117,node2,0,10,1073741824,10,16,2,0.302197,35.531162,0,
2026-02-09_gb200_fullflags_all_0117,node2,0,18,1073741824,10,16,2,0.32725,32.811052,0,
2026-02-09_gb200_fullflags_all_0117,node2,0,26,1073741824,10,16,2,0.327728,32.763198,0,
