timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 03:36:53.240, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:36:53.270, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:36:54.299, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:36:55.331, 0, 0, 0, 148526, 183359, 156.56
2026/03/05 03:36:56.360, 0, 0, 0, 148526, 183359, 156.59
2026/03/05 03:36:57.391, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:36:58.420, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 03:36:59.452, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:37:00.481, 0, 0, 0, 148526, 183359, 156.64
2026/03/05 03:37:01.510, 0, 0, 0, 148526, 183359, 159.07
2026/03/05 03:37:02.538, 0, 0, 0, 148526, 183359, 156.58
2026/03/05 03:37:03.565, 0, 0, 0, 148526, 183359, 156.53
2026/03/05 03:37:04.594, 0, 0, 0, 148526, 183359, 156.53
2026/03/05 03:37:05.623, 0, 0, 0, 148526, 183359, 156.59
2026/03/05 03:37:06.653, 0, 0, 0, 148526, 183359, 156.49
2026/03/05 03:37:07.680, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 03:37:08.708, 0, 0, 0, 148526, 183359, 156.51
2026/03/05 03:37:09.736, 0, 0, 0, 148526, 183359, 156.54
2026/03/05 03:37:10.767, 0, 0, 0, 148526, 183359, 156.56
2026/03/05 03:37:11.795, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:37:12.824, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:37:13.852, 0, 0, 0, 148526, 183359, 156.67
2026/03/05 03:37:14.881, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 03:37:15.910, 0, 0, 0, 148526, 183359, 159.24
2026/03/05 03:37:16.939, 0, 0, 0, 148526, 183359, 156.64
2026/03/05 03:37:17.969, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 03:37:18.998, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:37:20.026, 0, 0, 0, 148526, 183359, 156.62
2026/03/05 03:37:21.056, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 03:37:22.084, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 03:37:23.114, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 03:37:24.142, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 03:37:25.170, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 03:37:26.197, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:37:27.226, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 03:37:28.254, 0, 0, 0, 148526, 183359, 156.64
2026/03/05 03:37:29.283, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:37:30.309, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 03:37:31.338, 0, 0, 0, 148526, 183359, 159.15
2026/03/05 03:37:32.364, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 03:37:33.392, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:37:34.419, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 03:37:35.449, 0, 0, 0, 148526, 183359, 156.77
2026/03/05 03:37:36.483, 0, 92, 14, 148526, 183359, 309.19
2026/03/05 03:37:37.514, 0, 91, 15, 148526, 183359, 536.79
2026/03/05 03:37:38.545, 0, 89, 16, 148526, 183359, 559.16
2026/03/05 03:37:39.575, 0, 100, 19, 148526, 183359, 561.21
2026/03/05 03:37:40.607, 0, 41, 13, 148526, 183359, 540.00
2026/03/05 03:37:41.638, 0, 43, 13, 148526, 183359, 291.69
2026/03/05 03:37:42.666, 0, 44, 14, 148526, 183359, 294.75
2026/03/05 03:37:43.696, 0, 43, 14, 148526, 183359, 295.81
2026/03/05 03:37:44.726, 0, 44, 14, 148526, 183359, 298.63
2026/03/05 03:37:45.755, 0, 41, 13, 148526, 183359, 298.76
2026/03/05 03:37:46.783, 0, 43, 14, 148526, 183359, 302.29
2026/03/05 03:37:47.814, 0, 45, 14, 148526, 183359, 298.32
