timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 03:19:03.921, 0, 0, 0, 148526, 183359, 156.25
2026/03/05 03:19:03.949, 0, 0, 0, 148526, 183359, 156.25
2026/03/05 03:19:04.978, 0, 0, 0, 148526, 183359, 156.17
2026/03/05 03:19:06.008, 0, 0, 0, 148526, 183359, 156.15
2026/03/05 03:19:07.039, 0, 0, 0, 148526, 183359, 156.24
2026/03/05 03:19:08.068, 0, 0, 0, 148526, 183359, 156.14
2026/03/05 03:19:09.099, 0, 0, 0, 148526, 183359, 156.17
2026/03/05 03:19:10.128, 0, 0, 0, 148526, 183359, 156.25
2026/03/05 03:19:11.160, 0, 0, 0, 148526, 183359, 156.15
2026/03/05 03:19:12.187, 0, 0, 0, 148526, 183359, 156.22
2026/03/05 03:19:13.215, 0, 0, 0, 148526, 183359, 156.18
2026/03/05 03:19:14.243, 0, 0, 0, 148526, 183359, 158.80
2026/03/05 03:19:15.273, 0, 0, 0, 148526, 183359, 156.10
2026/03/05 03:19:16.300, 0, 0, 0, 148526, 183359, 156.09
2026/03/05 03:19:17.329, 0, 0, 0, 148526, 183359, 156.17
2026/03/05 03:19:18.355, 0, 0, 0, 148526, 183359, 156.17
2026/03/05 03:19:19.384, 0, 0, 0, 148526, 183359, 156.21
2026/03/05 03:19:20.416, 0, 35, 5, 148526, 183359, 188.11
2026/03/05 03:19:21.450, 0, 74, 12, 148526, 183359, 536.83
2026/03/05 03:19:22.481, 0, 25, 7, 148526, 183359, 211.72
2026/03/05 03:19:23.511, 0, 25, 7, 148526, 183359, 222.08
2026/03/05 03:19:24.538, 0, 25, 7, 148526, 183359, 214.35
2026/03/05 03:19:25.566, 0, 24, 7, 148526, 183359, 224.52
2026/03/05 03:19:26.593, 0, 25, 7, 148526, 183359, 230.14
2026/03/05 03:19:27.623, 0, 25, 7, 148526, 183359, 224.10
2026/03/05 03:19:28.651, 0, 25, 7, 148526, 183359, 222.46
2026/03/05 03:19:29.682, 0, 26, 7, 148526, 183359, 223.65
2026/03/05 03:19:30.713, 0, 25, 7, 148526, 183359, 221.76
2026/03/05 03:19:31.744, 0, 26, 7, 148526, 183359, 228.34
2026/03/05 03:19:32.772, 0, 25, 7, 148526, 183359, 232.66
2026/03/05 03:19:33.802, 0, 26, 7, 148526, 183359, 225.11
2026/03/05 03:19:34.832, 0, 25, 7, 148526, 183359, 232.05
2026/03/05 03:19:35.861, 0, 25, 7, 148526, 183359, 226.18
2026/03/05 03:19:36.891, 0, 24, 7, 148526, 183359, 229.46
2026/03/05 03:19:37.918, 0, 25, 7, 148526, 183359, 223.79
2026/03/05 03:19:38.948, 0, 25, 7, 148526, 183359, 224.58
2026/03/05 03:19:39.977, 0, 25, 7, 148526, 183359, 226.12
2026/03/05 03:19:41.005, 0, 25, 7, 148526, 183359, 229.44
2026/03/05 03:19:42.035, 0, 25, 8, 148526, 183359, 225.00
2026/03/05 03:19:43.061, 0, 26, 8, 148526, 183359, 224.68
2026/03/05 03:19:44.091, 0, 26, 8, 148526, 183359, 229.03
2026/03/05 03:19:45.119, 0, 25, 8, 148526, 183359, 230.24
2026/03/05 03:19:46.148, 0, 25, 7, 148526, 183359, 229.78
2026/03/05 03:19:47.177, 0, 25, 8, 148526, 183359, 220.84
2026/03/05 03:19:48.207, 0, 26, 8, 148526, 183359, 232.67
2026/03/05 03:19:49.237, 0, 26, 8, 148526, 183359, 232.11
2026/03/05 03:19:50.267, 0, 26, 8, 148526, 183359, 232.11
2026/03/05 03:19:51.296, 0, 26, 8, 148526, 183359, 229.81
2026/03/05 03:19:52.325, 0, 26, 8, 148526, 183359, 232.98
2026/03/05 03:19:53.354, 0, 26, 8, 148526, 183359, 230.37
2026/03/05 03:19:54.382, 0, 26, 8, 148526, 183359, 238.78
2026/03/05 03:19:55.412, 0, 25, 8, 148526, 183359, 237.78
2026/03/05 03:19:56.438, 0, 26, 8, 148526, 183359, 237.14
2026/03/05 03:19:57.468, 0, 26, 8, 148526, 183359, 227.70
2026/03/05 03:19:58.495, 0, 26, 8, 148526, 183359, 227.73
2026/03/05 03:19:59.526, 0, 26, 8, 148526, 183359, 228.70
2026/03/05 03:20:00.554, 0, 26, 8, 148526, 183359, 230.69
2026/03/05 03:20:01.583, 0, 25, 8, 148526, 183359, 223.87
2026/03/05 03:20:02.613, 0, 25, 8, 148526, 183359, 233.63
2026/03/05 03:20:03.641, 0, 26, 8, 148526, 183359, 228.31
2026/03/05 03:20:04.670, 0, 26, 8, 148526, 183359, 229.32
2026/03/05 03:20:05.699, 0, 26, 8, 148526, 183359, 230.26
2026/03/05 03:20:06.730, 0, 100, 16, 148526, 183359, 505.49
2026/03/05 03:20:07.760, 0, 25, 6, 148526, 183359, 283.99
2026/03/05 03:20:08.793, 0, 25, 7, 148526, 183359, 218.18
2026/03/05 03:20:09.823, 0, 25, 7, 148526, 183359, 219.98
2026/03/05 03:20:10.852, 0, 25, 7, 148526, 183359, 225.59
2026/03/05 03:20:11.879, 0, 25, 7, 148526, 183359, 219.39
2026/03/05 03:20:12.910, 0, 25, 7, 148526, 183359, 215.21
2026/03/05 03:20:13.938, 0, 25, 7, 148526, 183359, 225.74
2026/03/05 03:20:14.970, 0, 25, 7, 148526, 183359, 232.33
2026/03/05 03:20:15.998, 0, 25, 7, 148526, 183359, 224.16
2026/03/05 03:20:17.029, 0, 25, 7, 148526, 183359, 231.92
2026/03/05 03:20:18.057, 0, 25, 7, 148526, 183359, 222.75
2026/03/05 03:20:19.085, 0, 25, 7, 148526, 183359, 227.28
2026/03/05 03:20:20.112, 0, 25, 7, 148526, 183359, 223.14
2026/03/05 03:20:21.141, 0, 25, 7, 148526, 183359, 227.17
2026/03/05 03:20:22.170, 0, 25, 7, 148526, 183359, 222.88
2026/03/05 03:20:23.202, 0, 25, 7, 148526, 183359, 226.51
2026/03/05 03:20:24.230, 0, 25, 8, 148526, 183359, 225.98
2026/03/05 03:20:25.260, 0, 25, 7, 148526, 183359, 225.15
2026/03/05 03:20:26.288, 0, 25, 8, 148526, 183359, 227.39
2026/03/05 03:20:27.318, 0, 25, 8, 148526, 183359, 230.47
2026/03/05 03:20:28.348, 0, 26, 8, 148526, 183359, 226.66
2026/03/05 03:20:29.381, 0, 26, 8, 148526, 183359, 238.13
2026/03/05 03:20:30.408, 0, 26, 8, 148526, 183359, 232.05
2026/03/05 03:20:31.440, 0, 26, 8, 148526, 183359, 224.92
2026/03/05 03:20:32.470, 0, 26, 8, 148526, 183359, 228.15
