timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 03:28:03.392, 0, 0, 0, 148526, 183359, 156.70
2026/03/05 03:28:03.420, 0, 0, 0, 148526, 183359, 156.70
2026/03/05 03:28:04.450, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 03:28:05.478, 0, 0, 0, 148526, 183359, 156.57
2026/03/05 03:28:06.511, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 03:28:07.542, 0, 0, 0, 148526, 183359, 156.54
2026/03/05 03:28:08.570, 0, 0, 0, 148526, 183359, 156.53
2026/03/05 03:28:09.600, 0, 0, 0, 148526, 183359, 156.48
2026/03/05 03:28:10.630, 0, 0, 0, 148526, 183359, 156.59
2026/03/05 03:28:11.661, 0, 0, 0, 148526, 183359, 156.45
2026/03/05 03:28:12.691, 0, 0, 0, 148526, 183359, 156.60
2026/03/05 03:28:13.720, 0, 0, 0, 148526, 183359, 156.54
2026/03/05 03:28:14.748, 0, 0, 0, 148526, 183359, 159.04
2026/03/05 03:28:15.781, 0, 0, 0, 148526, 183359, 156.59
2026/03/05 03:28:16.810, 0, 0, 0, 148526, 183359, 156.48
2026/03/05 03:28:17.841, 0, 0, 0, 148526, 183359, 156.47
2026/03/05 03:28:18.869, 0, 0, 0, 148526, 183359, 156.43
2026/03/05 03:28:19.900, 0, 0, 0, 148526, 183359, 156.39
2026/03/05 03:28:20.928, 0, 0, 0, 148526, 183359, 156.36
2026/03/05 03:28:21.959, 0, 0, 0, 148526, 183359, 156.37
2026/03/05 03:28:22.987, 0, 0, 0, 148526, 183359, 156.38
2026/03/05 03:28:24.016, 0, 0, 0, 148526, 183359, 156.31
2026/03/05 03:28:25.043, 0, 0, 0, 148526, 183359, 156.31
2026/03/05 03:28:26.074, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 03:28:27.102, 0, 0, 0, 148526, 183359, 156.22
2026/03/05 03:28:28.133, 0, 0, 0, 148526, 183359, 156.22
2026/03/05 03:28:29.164, 0, 94, 14, 148526, 183359, 265.74
2026/03/05 03:28:30.197, 0, 92, 15, 148526, 183359, 555.01
2026/03/05 03:28:31.228, 0, 36, 9, 148526, 183359, 481.21
2026/03/05 03:28:32.258, 0, 36, 10, 148526, 183359, 251.22
2026/03/05 03:28:33.287, 0, 36, 10, 148526, 183359, 256.23
2026/03/05 03:28:34.321, 0, 36, 10, 148526, 183359, 251.50
2026/03/05 03:28:35.351, 0, 35, 10, 148526, 183359, 255.93
2026/03/05 03:28:36.379, 0, 36, 10, 148526, 183359, 258.02
2026/03/05 03:28:37.409, 0, 36, 10, 148526, 183359, 260.79
2026/03/05 03:28:38.437, 0, 37, 10, 148526, 183359, 257.05
2026/03/05 03:28:39.466, 0, 34, 10, 148526, 183359, 254.69
2026/03/05 03:28:40.494, 0, 36, 10, 148526, 183359, 257.10
2026/03/05 03:28:41.524, 0, 35, 10, 148526, 183359, 260.68
2026/03/05 03:28:42.554, 0, 36, 10, 148526, 183359, 258.30
2026/03/05 03:28:43.584, 0, 36, 10, 148526, 183359, 260.15
2026/03/05 03:28:44.616, 0, 36, 11, 148526, 183359, 259.91
2026/03/05 03:28:45.646, 0, 35, 10, 148526, 183359, 263.08
2026/03/05 03:28:46.682, 0, 37, 11, 148526, 183359, 262.75
2026/03/05 03:28:47.714, 0, 37, 11, 148526, 183359, 259.01
2026/03/05 03:28:48.744, 0, 37, 11, 148526, 183359, 257.36
2026/03/05 03:28:49.774, 0, 37, 11, 148526, 183359, 259.45
2026/03/05 03:28:50.805, 0, 37, 11, 148526, 183359, 256.64
2026/03/05 03:28:51.834, 0, 37, 11, 148526, 183359, 261.85
2026/03/05 03:28:52.865, 0, 36, 11, 148526, 183359, 265.15
2026/03/05 03:28:53.894, 0, 38, 11, 148526, 183359, 262.17
2026/03/05 03:28:54.924, 0, 35, 10, 148526, 183359, 259.35
2026/03/05 03:28:55.953, 0, 36, 11, 148526, 183359, 269.55
2026/03/05 03:28:56.983, 0, 36, 11, 148526, 183359, 262.71
2026/03/05 03:28:58.012, 0, 37, 11, 148526, 183359, 263.37
2026/03/05 03:28:59.043, 0, 37, 11, 148526, 183359, 262.15
2026/03/05 03:29:00.074, 0, 37, 11, 148526, 183359, 265.52
2026/03/05 03:29:01.104, 0, 36, 11, 148526, 183359, 261.85
2026/03/05 03:29:02.133, 0, 37, 11, 148526, 183359, 267.84
2026/03/05 03:29:03.162, 0, 36, 11, 148526, 183359, 264.39
2026/03/05 03:29:04.191, 0, 36, 11, 148526, 183359, 263.57
2026/03/05 03:29:05.221, 0, 38, 12, 148526, 183359, 274.92
2026/03/05 03:29:06.251, 0, 39, 12, 148526, 183359, 269.59
2026/03/05 03:29:07.282, 0, 39, 12, 148526, 183359, 278.40
2026/03/05 03:29:08.311, 0, 40, 13, 148526, 183359, 277.02
2026/03/05 03:29:09.340, 0, 40, 13, 148526, 183359, 281.49
2026/03/05 03:29:10.370, 0, 39, 12, 148526, 183359, 273.02
2026/03/05 03:29:11.400, 0, 35, 11, 148526, 183359, 274.82
2026/03/05 03:29:12.429, 0, 100, 18, 148526, 183359, 507.56
2026/03/05 03:29:13.463, 0, 100, 17, 148526, 183359, 582.52
2026/03/05 03:29:14.493, 0, 36, 10, 148526, 183359, 346.93
2026/03/05 03:29:15.524, 0, 38, 10, 148526, 183359, 257.14
2026/03/05 03:29:16.554, 0, 37, 10, 148526, 183359, 264.38
2026/03/05 03:29:17.585, 0, 37, 10, 148526, 183359, 254.22
2026/03/05 03:29:18.615, 0, 37, 10, 148526, 183359, 267.35
2026/03/05 03:29:19.646, 0, 38, 11, 148526, 183359, 256.93
2026/03/05 03:29:20.675, 0, 38, 11, 148526, 183359, 259.07
2026/03/05 03:29:21.707, 0, 36, 10, 148526, 183359, 267.63
2026/03/05 03:29:22.737, 0, 37, 11, 148526, 183359, 265.00
2026/03/05 03:29:23.769, 0, 38, 11, 148526, 183359, 260.29
2026/03/05 03:29:24.795, 0, 37, 11, 148526, 183359, 268.32
2026/03/05 03:29:25.825, 0, 37, 11, 148526, 183359, 259.58
2026/03/05 03:29:26.854, 0, 37, 11, 148526, 183359, 263.63
2026/03/05 03:29:27.885, 0, 38, 11, 148526, 183359, 261.48
2026/03/05 03:29:28.915, 0, 38, 11, 148526, 183359, 264.63
2026/03/05 03:29:29.947, 0, 37, 11, 148526, 183359, 269.71
2026/03/05 03:29:30.976, 0, 38, 11, 148526, 183359, 263.18
2026/03/05 03:29:32.007, 0, 35, 11, 148526, 183359, 263.63
2026/03/05 03:29:33.034, 0, 37, 11, 148526, 183359, 265.22
2026/03/05 03:29:34.064, 0, 36, 11, 148526, 183359, 268.76
2026/03/05 03:29:35.093, 0, 37, 11, 148526, 183359, 265.93
2026/03/05 03:29:36.123, 0, 35, 11, 148526, 183359, 261.86
2026/03/05 03:29:37.152, 0, 38, 11, 148526, 183359, 265.59
2026/03/05 03:29:38.186, 0, 37, 11, 148526, 183359, 265.20
2026/03/05 03:29:39.216, 0, 38, 11, 148526, 183359, 266.40
2026/03/05 03:29:40.247, 0, 37, 11, 148526, 183359, 265.95
2026/03/05 03:29:41.281, 0, 36, 11, 148526, 183359, 262.01
2026/03/05 03:29:42.311, 0, 38, 12, 148526, 183359, 265.00
2026/03/05 03:29:43.342, 0, 38, 12, 148526, 183359, 264.72
2026/03/05 03:29:44.373, 0, 38, 12, 148526, 183359, 265.55
2026/03/05 03:29:45.406, 0, 37, 11, 148526, 183359, 269.38
2026/03/05 03:29:46.435, 0, 38, 12, 148526, 183359, 265.87
2026/03/05 03:29:47.465, 0, 39, 12, 148526, 183359, 271.16
2026/03/05 03:29:48.494, 0, 39, 12, 148526, 183359, 268.74
2026/03/05 03:29:49.526, 0, 37, 12, 148526, 183359, 271.36
2026/03/05 03:29:50.557, 0, 38, 12, 148526, 183359, 265.38
2026/03/05 03:29:51.588, 0, 38, 12, 148526, 183359, 269.55
2026/03/05 03:29:52.618, 0, 38, 12, 148526, 183359, 268.89
2026/03/05 03:29:53.650, 0, 46, 13, 148526, 183359, 281.24
2026/03/05 03:29:54.683, 0, 100, 18, 148526, 183359, 585.84
