timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 02:34:02.692, 0, 0, 0, 148526, 183359, 156.56
2026/03/05 02:34:02.721, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 02:34:03.752, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 02:34:04.780, 0, 0, 0, 148526, 183359, 156.55
2026/03/05 02:34:05.810, 0, 0, 0, 148526, 183359, 156.52
2026/03/05 02:34:06.838, 0, 0, 0, 148526, 183359, 156.51
2026/03/05 02:34:07.869, 0, 0, 0, 148526, 183359, 156.51
2026/03/05 02:34:08.897, 0, 0, 0, 148526, 183359, 156.49
2026/03/05 02:34:09.928, 0, 0, 0, 148526, 183359, 159.05
2026/03/05 02:34:10.956, 0, 0, 0, 148526, 183359, 156.53
2026/03/05 02:34:11.985, 0, 0, 0, 148526, 183359, 156.49
2026/03/05 02:34:13.014, 0, 0, 0, 148526, 183359, 156.43
2026/03/05 02:34:14.043, 0, 0, 0, 148526, 183359, 156.51
2026/03/05 02:34:15.070, 0, 0, 0, 148526, 183359, 156.38
2026/03/05 02:34:16.099, 0, 0, 0, 148526, 183359, 156.43
2026/03/05 02:34:17.126, 0, 0, 0, 148526, 183359, 156.36
2026/03/05 02:34:18.156, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 02:34:19.186, 0, 35, 5, 148526, 183359, 161.95
2026/03/05 02:34:20.222, 0, 87, 15, 148526, 183359, 522.60
2026/03/05 02:34:21.255, 0, 25, 7, 148526, 183359, 225.89
2026/03/05 02:34:22.284, 0, 25, 7, 148526, 183359, 225.71
2026/03/05 02:34:23.315, 0, 26, 7, 148526, 183359, 225.63
2026/03/05 02:34:24.342, 0, 26, 7, 148526, 183359, 229.91
2026/03/05 02:34:25.371, 0, 27, 7, 148526, 183359, 224.28
2026/03/05 02:34:26.397, 0, 26, 7, 148526, 183359, 230.02
2026/03/05 02:34:27.427, 0, 26, 7, 148526, 183359, 220.01
2026/03/05 02:34:28.458, 0, 25, 7, 148526, 183359, 230.21
2026/03/05 02:34:29.488, 0, 26, 7, 148526, 183359, 231.62
2026/03/05 02:34:30.516, 0, 26, 7, 148526, 183359, 228.20
2026/03/05 02:34:31.544, 0, 26, 7, 148526, 183359, 229.89
2026/03/05 02:34:32.573, 0, 26, 7, 148526, 183359, 224.86
2026/03/05 02:34:33.602, 0, 26, 8, 148526, 183359, 223.27
2026/03/05 02:34:34.632, 0, 26, 8, 148526, 183359, 234.85
2026/03/05 02:34:35.660, 0, 26, 8, 148526, 183359, 234.36
2026/03/05 02:34:36.689, 0, 26, 8, 148526, 183359, 233.32
2026/03/05 02:34:37.717, 0, 28, 8, 148526, 183359, 230.14
2026/03/05 02:34:38.747, 0, 26, 8, 148526, 183359, 231.40
2026/03/05 02:34:39.774, 0, 26, 8, 148526, 183359, 233.43
2026/03/05 02:34:40.803, 0, 26, 8, 148526, 183359, 234.47
2026/03/05 02:34:41.832, 0, 26, 8, 148526, 183359, 230.77
2026/03/05 02:34:42.863, 0, 26, 8, 148526, 183359, 234.42
2026/03/05 02:34:43.893, 0, 26, 8, 148526, 183359, 229.95
2026/03/05 02:34:44.921, 0, 26, 8, 148526, 183359, 230.02
2026/03/05 02:34:45.949, 0, 25, 8, 148526, 183359, 227.71
2026/03/05 02:34:46.976, 0, 26, 8, 148526, 183359, 229.15
2026/03/05 02:34:48.004, 0, 26, 8, 148526, 183359, 238.07
2026/03/05 02:34:49.031, 0, 26, 8, 148526, 183359, 234.68
2026/03/05 02:34:50.062, 0, 27, 8, 148526, 183359, 227.21
