timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 02:52:14.337, 0, 0, 0, 148526, 183359, 156.74
2026/03/05 02:52:14.365, 0, 0, 0, 148526, 183359, 156.74
2026/03/05 02:52:15.394, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 02:52:16.425, 0, 0, 0, 148526, 183359, 156.74
2026/03/05 02:52:17.454, 0, 0, 0, 148526, 183359, 156.81
2026/03/05 02:52:18.484, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 02:52:19.514, 0, 0, 0, 148526, 183359, 156.53
2026/03/05 02:52:20.545, 0, 0, 0, 148526, 183359, 156.58
2026/03/05 02:52:21.573, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:22.601, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:23.629, 0, 0, 0, 148526, 183359, 156.77
2026/03/05 02:52:24.658, 0, 0, 0, 148526, 183359, 156.72
2026/03/05 02:52:25.687, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:26.716, 0, 0, 0, 148526, 183359, 159.04
2026/03/05 02:52:27.744, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:28.774, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 02:52:29.802, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:30.830, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 02:52:31.859, 0, 0, 0, 148526, 183359, 156.66
2026/03/05 02:52:32.887, 0, 0, 0, 148526, 183359, 156.72
2026/03/05 02:52:33.915, 0, 0, 0, 148526, 183359, 156.69
2026/03/05 02:52:34.944, 0, 0, 0, 148526, 183359, 156.75
2026/03/05 02:52:35.970, 0, 0, 0, 148526, 183359, 156.65
2026/03/05 02:52:36.997, 0, 0, 0, 148526, 183359, 156.61
2026/03/05 02:52:38.022, 0, 0, 0, 148526, 183359, 156.63
2026/03/05 02:52:39.050, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 02:52:40.076, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 02:52:41.104, 0, 0, 0, 148526, 183359, 159.27
2026/03/05 02:52:42.131, 0, 0, 0, 148526, 183359, 156.50
2026/03/05 02:52:43.160, 0, 0, 0, 148526, 183359, 156.57
2026/03/05 02:52:44.188, 0, 0, 0, 148526, 183359, 156.68
2026/03/05 02:52:45.218, 0, 0, 0, 148526, 183359, 156.54
2026/03/05 02:52:46.247, 0, 0, 0, 148526, 183359, 156.46
2026/03/05 02:52:47.274, 0, 0, 0, 148526, 183359, 156.54
2026/03/05 02:52:48.301, 0, 0, 0, 148526, 183359, 156.52
2026/03/05 02:52:49.329, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 02:52:50.356, 0, 0, 0, 148526, 183359, 156.46
2026/03/05 02:52:51.384, 0, 0, 0, 148526, 183359, 156.49
2026/03/05 02:52:52.410, 0, 0, 0, 148526, 183359, 156.42
2026/03/05 02:52:53.438, 0, 0, 0, 148526, 183359, 156.30
2026/03/05 02:52:54.464, 0, 0, 0, 148526, 183359, 156.33
2026/03/05 02:52:55.491, 0, 0, 0, 148526, 183359, 156.46
2026/03/05 02:52:56.519, 0, 13, 2, 148526, 183359, 200.80
2026/03/05 02:52:57.554, 0, 92, 15, 148526, 183359, 553.80
2026/03/05 02:52:58.586, 0, 95, 17, 148526, 183359, 557.22
2026/03/05 02:52:59.621, 0, 100, 18, 148526, 183359, 557.77
2026/03/05 02:53:00.650, 0, 100, 19, 148526, 183359, 567.03
2026/03/05 02:53:01.679, 0, 44, 14, 148526, 183359, 312.77
2026/03/05 02:53:02.705, 0, 43, 14, 148526, 183359, 297.77
2026/03/05 02:53:03.733, 0, 46, 15, 148526, 183359, 293.48
2026/03/05 02:53:04.760, 0, 43, 14, 148526, 183359, 299.14
2026/03/05 02:53:05.790, 0, 46, 15, 148526, 183359, 300.93
2026/03/05 02:53:06.818, 0, 45, 14, 148526, 183359, 295.53
2026/03/05 02:53:07.847, 0, 42, 13, 148526, 183359, 295.16
2026/03/05 02:53:08.873, 0, 44, 14, 148526, 183359, 296.16
2026/03/05 02:53:09.902, 0, 42, 14, 148526, 183359, 299.17
2026/03/05 02:53:10.929, 0, 45, 15, 148526, 183359, 304.29
2026/03/05 02:53:11.960, 0, 43, 14, 148526, 183359, 303.47
2026/03/05 02:53:12.994, 0, 44, 15, 148526, 183359, 302.54
2026/03/05 02:53:14.026, 0, 43, 14, 148526, 183359, 300.95
2026/03/05 02:53:15.056, 0, 45, 15, 148526, 183359, 304.40
2026/03/05 02:53:16.086, 0, 46, 16, 148526, 183359, 307.87
2026/03/05 02:53:17.113, 0, 44, 15, 148526, 183359, 306.88
2026/03/05 02:53:18.143, 0, 45, 15, 148526, 183359, 307.61
2026/03/05 02:53:19.169, 0, 44, 15, 148526, 183359, 303.26
2026/03/05 02:53:20.198, 0, 47, 16, 148526, 183359, 308.76
2026/03/05 02:53:21.225, 0, 47, 16, 148526, 183359, 306.42
2026/03/05 02:53:22.253, 0, 45, 16, 148526, 183359, 309.76
2026/03/05 02:53:23.279, 0, 45, 16, 148526, 183359, 310.88
2026/03/05 02:53:24.308, 0, 46, 16, 148526, 183359, 308.13
2026/03/05 02:53:25.333, 0, 45, 16, 148526, 183359, 310.85
2026/03/05 02:53:26.362, 0, 44, 16, 148526, 183359, 315.61
2026/03/05 02:53:27.388, 0, 43, 16, 148526, 183359, 312.20
2026/03/05 02:53:28.417, 0, 44, 16, 148526, 183359, 308.15
2026/03/05 02:53:29.445, 0, 42, 15, 148526, 183359, 317.03
2026/03/05 02:53:30.472, 0, 45, 16, 148526, 183359, 310.41
2026/03/05 02:53:31.500, 0, 47, 17, 148526, 183359, 314.02
2026/03/05 02:53:32.526, 0, 45, 16, 148526, 183359, 313.81
2026/03/05 02:53:33.555, 0, 42, 16, 148526, 183359, 312.85
2026/03/05 02:53:34.584, 0, 46, 17, 148526, 183359, 318.75
2026/03/05 02:53:35.613, 0, 48, 18, 148526, 183359, 318.33
2026/03/05 02:53:36.642, 0, 45, 17, 148526, 183359, 318.15
2026/03/05 02:53:37.671, 0, 47, 18, 148526, 183359, 316.76
2026/03/05 02:53:38.703, 0, 46, 17, 148526, 183359, 314.33
2026/03/05 02:53:39.736, 0, 49, 18, 148526, 183359, 322.19
2026/03/05 02:53:40.764, 0, 47, 18, 148526, 183359, 317.51
2026/03/05 02:53:41.796, 0, 43, 16, 148526, 183359, 316.14
2026/03/05 02:53:42.826, 0, 94, 21, 148526, 183359, 426.45
2026/03/05 02:53:43.858, 0, 100, 21, 148526, 183359, 586.66
2026/03/05 02:53:44.888, 0, 100, 20, 148526, 183359, 580.08
2026/03/05 02:53:45.922, 0, 100, 19, 148526, 183359, 583.30
2026/03/05 02:53:46.952, 0, 52, 16, 148526, 183359, 552.39
2026/03/05 02:53:47.985, 0, 46, 14, 148526, 183359, 298.50
2026/03/05 02:53:49.013, 0, 45, 14, 148526, 183359, 292.86
2026/03/05 02:53:50.042, 0, 46, 15, 148526, 183359, 297.01
2026/03/05 02:53:51.069, 0, 43, 14, 148526, 183359, 299.34
2026/03/05 02:53:52.097, 0, 46, 15, 148526, 183359, 297.92
2026/03/05 02:53:53.126, 0, 42, 14, 148526, 183359, 300.27
2026/03/05 02:53:54.156, 0, 44, 14, 148526, 183359, 298.47
2026/03/05 02:53:55.186, 0, 44, 14, 148526, 183359, 301.63
2026/03/05 02:53:56.214, 0, 43, 14, 148526, 183359, 306.53
2026/03/05 02:53:57.244, 0, 45, 15, 148526, 183359, 303.32
2026/03/05 02:53:58.274, 0, 46, 15, 148526, 183359, 307.41
2026/03/05 02:53:59.306, 0, 42, 14, 148526, 183359, 308.53
2026/03/05 02:54:00.337, 0, 45, 15, 148526, 183359, 306.04
2026/03/05 02:54:01.370, 0, 41, 14, 148526, 183359, 304.62
2026/03/05 02:54:02.400, 0, 44, 15, 148526, 183359, 308.12
2026/03/05 02:54:03.432, 0, 46, 16, 148526, 183359, 311.48
2026/03/05 02:54:04.461, 0, 45, 15, 148526, 183359, 307.60
2026/03/05 02:54:05.492, 0, 46, 16, 148526, 183359, 307.63
2026/03/05 02:54:06.520, 0, 44, 15, 148526, 183359, 307.82
2026/03/05 02:54:07.551, 0, 47, 17, 148526, 183359, 309.65
2026/03/05 02:54:08.580, 0, 44, 15, 148526, 183359, 313.33
2026/03/05 02:54:09.610, 0, 48, 17, 148526, 183359, 311.11
2026/03/05 02:54:10.636, 0, 47, 17, 148526, 183359, 314.24
2026/03/05 02:54:11.663, 0, 47, 16, 148526, 183359, 314.12
2026/03/05 02:54:12.692, 0, 45, 16, 148526, 183359, 311.88
2026/03/05 02:54:13.722, 0, 42, 15, 148526, 183359, 316.41
2026/03/05 02:54:14.750, 0, 47, 17, 148526, 183359, 311.41
2026/03/05 02:54:15.784, 0, 46, 17, 148526, 183359, 316.17
2026/03/05 02:54:16.812, 0, 46, 17, 148526, 183359, 315.36
2026/03/05 02:54:17.841, 0, 49, 18, 148526, 183359, 320.55
2026/03/05 02:54:18.868, 0, 48, 18, 148526, 183359, 319.39
2026/03/05 02:54:19.901, 0, 48, 17, 148526, 183359, 318.28
2026/03/05 02:54:20.930, 0, 46, 17, 148526, 183359, 323.25
2026/03/05 02:54:21.958, 0, 44, 16, 148526, 183359, 315.88
2026/03/05 02:54:22.984, 0, 47, 17, 148526, 183359, 318.11
2026/03/05 02:54:24.013, 0, 50, 19, 148526, 183359, 321.29
2026/03/05 02:54:25.041, 0, 44, 16, 148526, 183359, 319.55
2026/03/05 02:54:26.067, 0, 46, 17, 148526, 183359, 327.11
2026/03/05 02:54:27.096, 0, 45, 17, 148526, 183359, 327.67
2026/03/05 02:54:28.124, 0, 47, 18, 148526, 183359, 356.36
2026/03/05 02:54:29.159, 0, 100, 21, 148526, 183359, 576.07
2026/03/05 02:54:30.189, 0, 100, 20, 148526, 183359, 579.95
2026/03/05 02:54:31.223, 0, 100, 20, 148526, 183359, 578.26
2026/03/05 02:54:32.254, 0, 100, 19, 148526, 183359, 580.29
2026/03/05 02:54:33.287, 0, 45, 14, 148526, 183359, 362.84
2026/03/05 02:54:34.316, 0, 46, 14, 148526, 183359, 294.35
2026/03/05 02:54:35.351, 0, 45, 14, 148526, 183359, 304.57
2026/03/05 02:54:36.383, 0, 45, 14, 148526, 183359, 303.33
2026/03/05 02:54:37.411, 0, 46, 15, 148526, 183359, 301.01
2026/03/05 02:54:38.442, 0, 45, 14, 148526, 183359, 301.00
2026/03/05 02:54:39.471, 0, 43, 14, 148526, 183359, 298.11
2026/03/05 02:54:40.501, 0, 40, 13, 148526, 183359, 302.27
2026/03/05 02:54:41.530, 0, 45, 15, 148526, 183359, 305.04
2026/03/05 02:54:42.559, 0, 45, 15, 148526, 183359, 299.82
2026/03/05 02:54:43.588, 0, 46, 15, 148526, 183359, 304.87
2026/03/05 02:54:44.620, 0, 41, 14, 148526, 183359, 301.97
2026/03/05 02:54:45.650, 0, 43, 14, 148526, 183359, 307.37
2026/03/05 02:54:46.682, 0, 45, 15, 148526, 183359, 303.21
2026/03/05 02:54:47.709, 0, 45, 15, 148526, 183359, 309.85
2026/03/05 02:54:48.738, 0, 47, 16, 148526, 183359, 300.65
2026/03/05 02:54:49.765, 0, 44, 15, 148526, 183359, 304.27
2026/03/05 02:54:50.795, 0, 47, 16, 148526, 183359, 306.21
2026/03/05 02:54:51.823, 0, 47, 16, 148526, 183359, 309.65
2026/03/05 02:54:52.854, 0, 45, 16, 148526, 183359, 310.20
2026/03/05 02:54:53.883, 0, 42, 15, 148526, 183359, 310.11
2026/03/05 02:54:54.909, 0, 47, 16, 148526, 183359, 307.96
2026/03/05 02:54:55.939, 0, 42, 15, 148526, 183359, 310.72
2026/03/05 02:54:56.965, 0, 44, 16, 148526, 183359, 316.49
2026/03/05 02:54:57.994, 0, 43, 15, 148526, 183359, 306.27
2026/03/05 02:54:59.021, 0, 45, 16, 148526, 183359, 313.16
2026/03/05 02:55:00.050, 0, 46, 17, 148526, 183359, 311.26
2026/03/05 02:55:01.076, 0, 46, 16, 148526, 183359, 314.73
2026/03/05 02:55:02.105, 0, 45, 16, 148526, 183359, 312.45
2026/03/05 02:55:03.136, 0, 45, 16, 148526, 183359, 319.72
2026/03/05 02:55:04.169, 0, 48, 17, 148526, 183359, 317.85
2026/03/05 02:55:05.200, 0, 47, 17, 148526, 183359, 317.75
2026/03/05 02:55:06.233, 0, 49, 18, 148526, 183359, 316.76
2026/03/05 02:55:07.264, 0, 48, 18, 148526, 183359, 319.64
2026/03/05 02:55:08.295, 0, 45, 17, 148526, 183359, 318.63
2026/03/05 02:55:09.326, 0, 47, 18, 148526, 183359, 317.73
