timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/05 14:55:32.981, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 14:55:33.011, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 14:55:34.041, 0, 0, 0, 148526, 183359, 156.50
2026/03/05 14:55:35.072, 0, 0, 0, 148526, 183359, 156.41
2026/03/05 14:55:36.104, 0, 0, 0, 148526, 183359, 156.46
2026/03/05 14:55:37.133, 0, 0, 0, 148526, 183359, 156.48
2026/03/05 14:55:38.166, 0, 0, 0, 148526, 183359, 156.38
2026/03/05 14:55:39.195, 0, 0, 0, 148526, 183359, 156.43
2026/03/05 14:55:40.228, 0, 0, 0, 148526, 183359, 156.44
2026/03/05 14:55:41.258, 0, 0, 0, 148526, 183359, 156.43
2026/03/05 14:55:42.289, 0, 0, 0, 148526, 183359, 159.09
2026/03/05 14:55:43.319, 0, 13, 2, 148526, 183359, 160.89
2026/03/05 14:55:44.351, 0, 21, 4, 148526, 183359, 176.48
2026/03/05 14:55:45.380, 0, 12, 2, 148526, 183359, 177.59
2026/03/05 14:55:46.410, 0, 12, 3, 148526, 183359, 180.65
2026/03/05 14:55:47.440, 0, 13, 3, 148526, 183359, 180.74
2026/03/05 14:55:48.473, 0, 13, 3, 148526, 183359, 176.81
2026/03/05 14:55:49.501, 0, 18, 4, 148526, 183359, 187.38
2026/03/05 14:55:50.536, 0, 14, 3, 148526, 183359, 185.29
2026/03/05 14:55:51.565, 0, 14, 4, 148526, 183359, 182.02
2026/03/05 14:55:52.592, 0, 17, 4, 148526, 183359, 201.17
2026/03/05 14:55:53.626, 0, 15, 4, 148526, 183359, 190.32
2026/03/05 14:55:54.655, 0, 15, 4, 148526, 183359, 191.13
2026/03/05 14:55:55.685, 0, 16, 5, 148526, 183359, 188.35
2026/03/05 14:55:56.712, 0, 16, 5, 148526, 183359, 193.20
2026/03/05 14:55:57.742, 0, 16, 5, 148526, 183359, 201.62
2026/03/05 14:55:58.770, 0, 25, 6, 148526, 183359, 208.14
2026/03/05 14:55:59.798, 0, 17, 5, 148526, 183359, 196.05
2026/03/05 14:56:00.825, 0, 21, 5, 148526, 183359, 203.60
2026/03/05 14:56:01.854, 0, 18, 5, 148526, 183359, 201.02
2026/03/05 14:56:02.881, 0, 17, 5, 148526, 183359, 209.84
2026/03/05 14:56:03.910, 0, 18, 6, 148526, 183359, 206.96
2026/03/05 14:56:04.938, 0, 18, 6, 148526, 183359, 197.93
2026/03/05 14:56:05.967, 0, 27, 7, 148526, 183359, 210.53
2026/03/05 14:56:06.995, 0, 27, 7, 148526, 183359, 210.93
2026/03/05 14:56:08.026, 0, 23, 6, 148526, 183359, 210.77
2026/03/05 14:56:09.054, 0, 22, 6, 148526, 183359, 220.46
2026/03/05 14:56:10.083, 0, 19, 6, 148526, 183359, 208.85
2026/03/05 14:56:11.110, 0, 19, 6, 148526, 183359, 203.98
2026/03/05 14:56:12.138, 0, 20, 6, 148526, 183359, 223.26
2026/03/05 14:56:13.167, 0, 21, 6, 148526, 183359, 224.13
2026/03/05 14:56:14.196, 0, 20, 6, 148526, 183359, 223.13
2026/03/05 14:56:15.225, 0, 21, 6, 148526, 183359, 218.29
2026/03/05 14:56:16.253, 0, 21, 6, 148526, 183359, 218.06
2026/03/05 14:56:17.281, 0, 21, 6, 148526, 183359, 211.79
2026/03/05 14:56:18.311, 0, 22, 7, 148526, 183359, 213.97
2026/03/05 14:56:19.341, 0, 21, 7, 148526, 183359, 214.40
2026/03/05 14:56:20.372, 0, 21, 7, 148526, 183359, 219.47
2026/03/05 14:56:21.400, 0, 30, 8, 148526, 183359, 231.08
2026/03/05 14:56:22.430, 0, 29, 7, 148526, 183359, 231.86
2026/03/05 14:56:23.458, 0, 29, 8, 148526, 183359, 228.90
2026/03/05 14:56:24.488, 0, 23, 7, 148526, 183359, 222.13
2026/03/05 14:56:25.517, 0, 22, 7, 148526, 183359, 227.49
2026/03/05 14:56:26.547, 0, 31, 8, 148526, 183359, 222.92
2026/03/05 14:56:27.579, 0, 23, 7, 148526, 183359, 232.89
2026/03/05 14:56:28.611, 0, 31, 8, 148526, 183359, 223.91
2026/03/05 14:56:29.639, 0, 27, 7, 148526, 183359, 231.16
2026/03/05 14:56:30.671, 0, 23, 7, 148526, 183359, 220.22
2026/03/05 14:56:31.698, 0, 27, 8, 148526, 183359, 229.47
2026/03/05 14:56:32.730, 0, 23, 7, 148526, 183359, 230.15
2026/03/05 14:56:33.759, 0, 23, 7, 148526, 183359, 220.40
2026/03/05 14:56:34.789, 0, 23, 7, 148526, 183359, 225.32
2026/03/05 14:56:35.815, 0, 24, 7, 148526, 183359, 219.92
2026/03/05 14:56:36.846, 0, 23, 7, 148526, 183359, 223.98
2026/03/05 14:56:37.873, 0, 24, 7, 148526, 183359, 226.91
2026/03/05 14:56:38.904, 0, 23, 7, 148526, 183359, 227.75
2026/03/05 14:56:39.933, 0, 23, 7, 148526, 183359, 222.01
2026/03/05 14:56:40.963, 0, 31, 8, 148526, 183359, 227.32
2026/03/05 14:56:41.991, 0, 23, 7, 148526, 183359, 226.59
2026/03/05 14:56:43.026, 0, 23, 7, 148526, 183359, 228.13
2026/03/05 14:56:44.056, 0, 23, 7, 148526, 183359, 227.36
2026/03/05 14:56:45.087, 0, 27, 8, 148526, 183359, 231.60
2026/03/05 14:56:46.117, 0, 22, 7, 148526, 183359, 228.27
2026/03/05 14:56:47.146, 0, 23, 7, 148526, 183359, 229.08
2026/03/05 14:56:48.178, 0, 23, 7, 148526, 183359, 224.29
2026/03/05 14:56:49.210, 0, 24, 7, 148526, 183359, 225.94
2026/03/05 14:56:50.241, 0, 23, 7, 148526, 183359, 231.94
2026/03/05 14:56:51.270, 0, 23, 7, 148526, 183359, 223.15
2026/03/05 14:56:52.301, 0, 23, 7, 148526, 183359, 224.13
2026/03/05 14:56:53.329, 0, 24, 7, 148526, 183359, 226.21
2026/03/05 14:56:54.361, 0, 22, 7, 148526, 183359, 223.16
2026/03/05 14:56:55.392, 0, 23, 7, 148526, 183359, 226.51
